Area,Year,"Stock, cattle","Stock, goat & sheep","Stock, pig","Stock, birds","Slaughtered, cattle","Slaughtered, goat & sheep","Slaughtered, pig","Slaughtered, birds","Meat Production, cattle","Meat Production, goat & sheep","Meat Production, pig","Meat Production, birds","Egg Production, birds","Milk Production, cow","Meat Yield, cattle","Meat Yield, goat & sheep","Meat Yield, pig","Meat Yield, birds","Aquatic, total","Aquatic, animals","Marine, total","Marine, capture","Marine, aquac.",Marine Fish,Marine Crustaceans,Marine Molluscs,Marine Plants,"Marine, others","Freshwater, total","Freshwater, capture","Freshwater, aquac.",Freshwater Fish,Freshwater Crustaceans,Freshwater Molluscs,"Freshwater, others"
Guangxi,2004,739.71,278.06,2670.99,12123.901803607216,163.48,217.71,2462.45,20166.09,14.5971,3.1956,161.7424,27.054715830772246,16.1427,4.819,89.28982138487888,14.678241697671215,65.6835265690674,1.34159451984853,268.8879,268.819,165.805,79.9488,85.8562,51.1365,22.7324,83.7105,0.0689,8.1567,103.0829,10.9992,92.0837,98.7666,1.4575,2.0269,0.8319
Hainan,2004,147.04,90.13,370.21,5542.20240480962,31.88,95.02,392.78,9218.53,2.8503,1.2752,32.144882,12.367529329059268,2.6784,0.1009,89.40715181932246,13.420332561565985,81.83940628341567,1.34159451984853,135.8484,131.3215,115.052,99.0365,16.0155,83.5029,15.6423,5.4451,4.5269,5.9348,20.7964,2.4788,18.3176,19.160999999999998,0.3091,0.3677,0.9586
Chongqing,2004,163.74,285.62,1720.16,8234.080160320642,52.72,285.63,1900.22,13696.02,5.7293,3.4045,137.1162,18.374505375735865,36.5516,8.5143,108.67412746585737,11.91926618352414,72.158065908158,1.34159451984853,23.4134,23.4134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.4134,1.2912,22.1222,23.0154,0.0878,0.1858,0.1244
Sichuan,2004,1105.0,1479.0,5627.31,26182.965931863728,250.0,1224.0,6489.8,43551.0,27.0,18.8,480.2,58.427782933923325,145.2134,52.6128,108.0,15.359477124183007,73.99303522450614,1.34159451984853,86.115,86.115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.115,6.1295,79.9855,84.6213,0.4774,0.4732,0.5431
Guizhou,2004,758.86,420.98,2033.14,3629.84368737475,91.38,248.8,1328.21,6037.64,11.382704,5.01921,119.991026,8.100064736818279,9.920174,3.562625,124.56449989056688,20.173673633440515,90.34040249659316,1.34159451984853,8.8475,8.8475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8475,1.0855,7.7620000000000005,8.5987,0.19699999999999998,0.0,0.0084
Yunnan,2004,788.62,853.16,2605.49,6885.372745490982,190.21,512.48,2585.92,11452.67,19.8141,8.948,228.3367,15.364839309633663,16.486,26.855,104.1696020188213,17.460193568529505,88.29998607845565,1.34159451984853,22.0498,22.0498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0498,2.537,19.5128,21.322,0.6152,0.0,0.1028
Xizang,2004,612.77,1815.58,26.17,0.0,105.1,475.93,15.26,0.0,12.1891,7.5941,1.0418,0.0,0.2937,20.289,115.97621313035205,15.95633811694997,68.2699868938401,1.34159451984853,0.0548,0.0548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0548,0.0512,0.0,0.0,0.0,0.0,0.0
Shaanxi,2004,300.9,941.76,756.6,3518.951903807615,83.73,571.27,932.4,5853.19,11.1632,8.4354,69.91941,7.852607627632217,48.3789,96.1935,133.3237788128508,14.766047578202953,74.98864221364221,1.34159451984853,7.3686,7.3686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3686,0.3886,6.98,7.3359,0.0,0.0,0.0
Gansu,2004,381.29,1302.37,641.01,2056.052104208417,104.37,701.79,669.42,3419.9,11.27196,11.22864,48.19824000000001,4.5881190984299876,13.7287,25.5116,108.0,16.0,72.00000000000003,1.34159451984853,1.4539,1.4539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4539,0.08800000000000001,1.3659,1.4469,0.0,0.0,0.0
Qinghai,2004,383.77,1763.71,106.28,142.1422845691383,97.19,535.99,114.45,236.43,7.2983,8.8438,8.0136,0.3171931923277879,1.4062,22.75,75.0931165757794,16.49993470027426,70.01834862385321,1.34159451984853,0.1477,0.1477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1477,0.0,0.1417,0.1377,0.0,0.0,0.0
Ningxia,2004,85.65,493.49,117.63,900.865731462926,34.52,370.65,155.66,1498.44,4.6554,6.06,10.1639,2.0102988923218312,7.8151,46.0576,134.86095017381228,16.349656009712664,65.29551586791725,1.34159451984853,5.6541,5.6541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6541,0.0,5.6143,5.6514,0.0,0.0,0.0
Xinjiang,2004,482.3,4266.73,206.67,5042.4228456913825,220.8,2790.53,304.19,8387.23,30.42,52.65,24.58,11.252261804709185,24.986335,133.32,137.77173913043478,18.867383615298884,80.80476018278048,1.34159451984853,7.2239,7.2239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2239,1.2733,5.9506,7.1506,0.061,0.0,0.0
Beijing,2005,24.4,126.03,218.78,9999.945903275031,24.54,256.13,448.72,16852.53,4.3758,3.9552,31.3309,22.609261893582946,15.967,64.199,178.31295843520783,15.442158278998946,69.8228293813514,1.34159451984853,6.4258,6.4258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4258,0.0,6.4258,6.3739,0.0519,0.0,0.0
Tianjin,2005,44.4,84.69,255.45,5462.43810306374,37.83,140.11,481.45,9205.64,6.2413,3.0403,35.6321,12.35023617569842,23.4686,63.4135,164.9828178694158,21.699379059310537,74.00996988264617,1.34159451984853,33.8115,33.8115,4.8953,3.8038,1.0915,1.8362,1.3506,1.4907,0.0,0.2178,28.9162,1.2125,27.7037,26.1135,2.6304,0.1336,0.0
Hebei,2005,826.88,2481.97,3064.39,41880.60082756192,579.26,2541.99,4510.58,70579.79,86.8593,33.7279,337.3696,94.68945947606007,458.9667,340.3456,149.948727687049,13.26830554014768,74.79517046588244,1.34159451984853,98.9461,98.9461,57.1808,31.0753,26.1055,19.1613,9.5057,24.7257,0.0,3.7881,41.7653,8.5489,33.2164,38.6333,2.3696,0.4989,0.2635
Shanxi,2005,218.59,1029.34,463.28,2073.3985326916304,51.58,513.22,627.12,3494.22,6.9254,7.4274,47.8821,4.68782640314513,56.8789,71.2781,134.26521907716167,14.472156190327732,76.35237275162649,1.34159451984853,3.7542,3.7542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7542,0.1433,3.6109,3.7441,0.0,0.0,0.0
Neimenggu,2005,576.42,5419.99,738.65,8625.29920765348,218.0,4539.6,957.72,14535.89,33.5973,72.4318,87.5931,19.501270365121044,46.178,691.0481,154.11605504587155,15.955546744206535,91.46003007141964,1.34159451984853,8.2608,8.2608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2608,2.9254,5.3354,7.7127,0.4347,0.0,0.1134
Liaoning,2005,344.7355,995.6221,1453.55,32492.179974175368,278.81,563.0,2301.86,54757.84,42.2495,7.11786,191.2416,73.46281806274261,224.0456,74.8764,151.53509558480684,12.642735346358792,83.08133422536557,1.34159451984853,425.3388,385.88300000000004,364.1624,152.0371,212.1253,91.3006,34.9834,173.5305,39.4558,24.8921,61.1764,4.2449,56.9315,54.4402,5.6299,0.1109,0.9954
Jilin,2005,550.03,430.01,615.19,28481.017595961966,350.02,335.01,1272.38,47997.98,51.0023,4.1801,108.1523,64.39382693179935,100.001828,29.4037,145.7125307125307,12.47753798394078,84.99999999999999,1.34159451984853,11.892999999999999,11.892999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.892999999999999,2.4911,9.4019,11.7914,0.0822,0.0,0.0
Heilongjiang,2005,527.14,1180.3,1316.83,8957.858751027115,212.86,693.7,1392.24,15096.34,31.1094,10.7257,100.4429,20.253167013770156,102.7366,440.2393,146.14958188480693,15.461582816779586,72.1448169855772,1.34159451984853,44.597,44.597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.597,5.0762,39.5208,43.8486,0.5936,0.0,0.1097
Shanghai,2005,5.5,30.1,156.0,4569.022185702547,0.3,46.63,280.0,7700.0,0.07,0.607516,18.01511,10.33027780283368,8.4032,23.76327,233.33333333333337,13.028436628779753,64.33967857142856,1.34159451984853,35.3539,35.3539,15.0307,14.9567,0.07400000000000001,10.1093,1.6625,2.5525,0.0,0.7064,20.3232,0.3584,19.9648,12.6231,7.4451,0.0708,0.1842
Jiangsu,2005,64.61,1174.99,1927.2,36615.20625660288,30.71,1569.06,2974.88,61706.22,5.7094,17.8756,218.5382,82.78472659256776,182.005,56.6204,185.91338326278083,11.392553503371445,73.46118162749421,1.34159451984853,388.6555,386.7872,113.4311,58.2813,55.1498,38.0685,15.4402,51.0846,1.8683,6.9695,275.2244,32.9088,242.3156,207.7907,54.4725,8.8515,4.1097
Zhejiang,2005,35.54,222.35,1213.15,12831.51729663106,9.25,218.03,1867.07,21624.47,1.3779,3.9221,125.1359,29.011270446628945,44.5172,26.6685,148.96216216216214,17.988808879511993,67.02260761514032,1.34159451984853,483.7669,480.30699999999996,402.36800000000005,314.2573,88.1107,208.6061,86.9529,72.7194,3.4599,30.6297,81.3989,9.3313,72.0676,55.9147,11.6838,4.8002,9.0002
Anhui,2005,431.8247504,921.2632978,2034.04277,28953.62063622491,235.58,1171.66,2629.49347,48794.44,32.98073926,16.4031746,215.6184645,65.46235330307792,122.0556,11.0186,139.998044231259,13.999944181759211,81.99999998478795,1.34159451984853,177.5721,177.5721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.5721,37.8756,139.6965,143.5646,20.3671,9.8974,3.7430000000000003
Fujian,2005,105.69,136.0,1330.1114710000004,11621.349465899753,29.69,150.13,1878.994896,19585.02,2.9214,2.0646,133.4644633,26.275155503123855,43.9097,19.4174,98.39676658807679,13.752081529341238,71.02971039682909,1.34159451984853,602.2167,555.3856,531.8809,222.1438,309.7371,186.8474,35.5546,247.82,46.8311,14.8278,70.3358,8.5225,61.8133,60.1608,3.7129,4.9299,1.5322
Jiangxi,2005,371.87,105.25,1566.68,20954.556356379853,101.43,103.4,2237.8,35313.92,10.1884,1.6030000000000002,175.868,47.3769615463694,42.0869,12.5094,100.4475993295869,15.502901353965186,78.58968629904369,1.34159451984853,168.6648,168.6648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.6648,24.8929,143.7719,152.8665,6.9186,5.3804,3.4993
Shandong,2005,970.712,3404.8231,3238.6913,103022.57333020307,546.04,3876.86,4585.6914,173620.04,80.72196690000001,36.3550598,367.0533904,232.92769419988255,441.8334,187.0747,147.83160006592928,9.377449740253711,80.04319488223739,1.34159451984853,736.1381,682.3286,626.1128,268.0834,358.0294,173.0402,46.8393,313.986,53.8095,38.4378,110.0253,12.2768,97.7485,102.3215,5.8266,1.3899,0.4873
Henan,2005,1447.0,3988.0,4439.0,41103.39828618382,689.0,4166.0,5568.0,69270.0,100.783,46.6612,440.8252,92.93225238990769,375.3,104.0,146.27431059506532,11.20048007681229,79.17119252873563,1.34159451984853,51.678000000000004,51.678000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.678000000000004,3.4569,48.2211,49.7481,1.4453,0.1428,0.3418
Hubei,2005,415.23,337.66,2340.3,21238.41724380796,114.38,381.15,3428.4,35792.3,16.32145,5.9962,256.33843,48.01875353277455,121.25,12.2223,142.69496415457246,15.73186409550046,74.7691138723603,1.34159451984853,318.2065,318.2065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318.2065,45.0484,273.1581,300.8424,11.2585,4.2319,1.8737
Hunan,2005,606.51,711.26,4435.01,23266.27983331377,167.39,763.4,6176.33,39209.78,18.1813,11.6492,436.9684,52.603625972466496,92.0579,6.909,108.61640480315432,15.259627980089075,70.74887514106274,1.34159451984853,179.2164,179.2164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.2164,18.519000000000002,160.6974,172.5019,2.6809,2.3825,1.6511
Guangdong,2005,372.2572,39.2006,2143.5,59942.84153069608,67.08,40.3,3616.74,101019.4,7.2109,0.7093,256.2822,135.5270734383866,33.1871,11.6415,107.49701848539057,17.600496277915635,70.86000099537152,1.34159451984853,695.2346,691.3175,397.9516,172.0459,225.9057,151.6699,46.3135,181.1592,3.9171,14.8919,297.283,13.027999999999999,284.255,262.9097,22.0273,7.7928,4.5532
Guangxi,2005,735.57,259.96,3015.04,16087.473711703251,188.26,255.0,2831.87,27111.61,16.871,3.7623,186.00376,36.372787400270596,17.7386,5.354,89.61542547540635,14.754117647058823,65.6823088630481,1.34159451984853,284.1935,284.1935,173.9581,84.5786,89.3795,55.8786,26.4369,84.9429,0.0,6.6824,110.2354,11.3148,98.9206,105.9761,1.6680000000000001,1.9283,0.6629999999999999
Hainan,2005,142.99,88.87,393.54,5246.56663927691,33.11,97.62,427.49,8841.84,2.9599,1.3298,36.960676,11.862164089377526,2.6516,0.114,89.39595288432498,13.622208563818889,86.45974408758099,1.34159451984853,150.012932,145.20673200000004,127.056132,107.9799,19.076232,91.152,18.7525,6.3966,4.8062,5.948832,22.9568,2.4255,20.5313,21.5724,0.1475,0.3257,0.9112
Chongqing,2005,167.18,303.61,1756.28,8923.377468012677,54.2,300.48,1993.33,15038.23,5.8324,3.5883,143.8349,20.17520695622176,39.1482,8.6076,107.60885608856087,11.941892971246004,72.15809725434325,1.34159451984853,25.0568,25.0568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0568,1.3005,23.7563,24.6658,0.0762,0.2022,0.1126
Sichuan,2005,1150.41,1587.28,5744.77,28256.589599718278,262.14,1323.74,7105.02,47619.76,28.4986,20.0051,513.687,63.88640905250224,157.1682,58.5645,108.71519035629817,15.112559868252072,72.2991631269159,1.34159451984853,98.249,98.249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.249,6.9112,91.3378,96.4779,0.5693,0.5639,0.6379
Guizhou,2005,793.17,448.33,1972.87,4176.661855851626,103.08,280.26,1453.64,7038.77,12.4992,5.501,136.686227,9.443175258474236,11.1106,3.7522,121.25727590221187,19.628202383501037,94.03031493354614,1.34159451984853,9.4589,9.4589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4589,1.225,8.2339,9.2248,0.1827,0.0,0.0
Yunnan,2005,802.1,976.93,2601.71,7208.908263880737,207.14,568.26,2733.58,12148.9,21.7263,10.1047,244.1869,16.298897662187805,18.995413,30.91042,104.88703292459206,17.781825220849612,89.32860936939838,1.34159451984853,23.8488,23.8488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.8488,2.5844,21.2644,23.1483,0.6267,0.0,0.0
Xizang,2005,632.47,1698.3,30.24,0.0,106.07,483.07,18.85,0.0,12.76241,7.474983,1.221703,0.0,0.4043,21.21193,120.32063731498067,15.473912683462025,64.81183023872678,1.34159451984853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shaanxi,2005,308.95,930.87,764.1,3777.4657941072896,88.19,618.74,930.4,6366.02,11.8714,9.3368,68.41561,8.540617545246139,48.7289,113.3389,134.6116339721057,15.090021656915669,73.53354471195185,1.34159451984853,7.3593,7.3593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3593,0.6065,6.7528,7.3311,0.0,0.0,0.0
Gansu,2005,476.85,1526.34,650.15,2200.607230895645,118.64,778.8,700.12,3708.6,12.81312,12.4608,50.4612,4.975437436310258,14.4803,31.1867,108.0,16.0,72.0750728446552,1.34159451984853,1.5675,1.5675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5675,0.127,1.4405,1.5675,0.0,0.0,0.0
Qinghai,2005,406.19,1765.68,105.12,157.0556872872403,96.08,558.08,121.75,264.68,7.4356,9.1581,8.5506,0.3550932375135089,1.3884,23.6166,77.38967527060784,16.410012901376145,70.23080082135523,1.34159451984853,0.0878,0.0878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0878,0.0,0.0816,0.0878,0.0,0.0,0.0
Ningxia,2005,98.15035655,505.3511847,122.7100046,1096.6305963141212,37.57,389.23,163.078344,1848.11,5.203419711,6.403594513,10.67134154,2.4794142480772665,7.8314,57.85,138.49932688315144,16.451955175603114,65.4369015422428,1.34159451984853,5.8319,5.8319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8319,0.0,5.7934,5.7795,0.0,0.0,0.0
Xinjiang,2005,504.16,4355.5,228.49,6141.16338185233,249.41,3081.88,384.0,10349.47,34.22,59.89,26.18,13.884792235336766,24.9929,152.21737,137.2038009702899,19.43294352797643,68.17708333333333,1.34159451984853,7.932,7.932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.932,1.3749,6.5571,7.8242,0.0,0.0,0.1078
Beijing,2006,23.39,103.24,184.35,6848.247041420118,16.94,126.15,382.82,11402.5,3.5816,2.9748,29.2523,15.297531512572863,15.1847,61.9339,211.42857142857142,23.581450653983353,76.41267436393083,1.34159451984853,6.2438,6.2438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2438,0.0,6.2438,6.1532,0.0605,0.0,37.6439
Tianjin,2006,39.25,73.3,262.45,4036.8411834319522,22.89,59.37,503.16,6721.44,6.1588,2.7887,37.2046,9.017447069490702,23.0846,68.275,269.0607252075142,46.971534445005894,73.94188727243818,1.34159451984853,34.4051,34.4051,4.9284,3.2827,1.6457,1.9208,1.8399,0.4572,0.0,0.7105,29.4767,1.1512,28.3255,25.781999999999996,3.3539999999999996,0.1534,0.0
Hebei,2006,829.85,2425.52,3006.39,29274.64801775148,348.79,1726.4,4711.65625,48743.01,90.03605999999998,35.3668,352.1993219,65.3933550969221,465.0866,407.6186,258.138306717509,20.485866543095455,74.75064037194988,1.34159451984853,108.0,108.0,61.8499,31.3734,30.4765,20.1784,9.6378,28.3422,0.0,3.6915,46.1501,9.6512,36.4989,42.4418,2.7903,0.5506,0.0
Shanxi,2006,231.02,1140.71,479.31,1977.3521301775147,26.65,359.88,668.64,3292.34,7.1595,7.729,51.0567,4.4169853014781095,52.4066,81.0552,268.6491557223265,21.476603312215186,76.35902727925341,1.34159451984853,4.3606,4.3606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3606,0.1792,4.1814,4.2795,0.0,0.0,0.1873
Neimenggu,2006,630.88,5594.44,750.41,5520.440857988166,227.7,4513.02,1054.28,9191.67,38.1763,80.9925,95.6137,12.331494100256137,50.2779,869.1631,167.66051822573561,17.946408391719956,90.69099290511059,1.34159451984853,8.6546,8.6546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6546,2.9536,5.7010000000000005,8.2991,0.3298,0.0,0.3674
Liaoning,2006,370.7,818.4539,1560.6652,33237.44224852071,236.45,597.23,2324.88,55341.16,44.3616,7.59715,195.6639,74.24539697806067,237.4337,93.6952,187.61514062169593,12.720643638129363,84.16085991535047,1.34159451984853,439.8404,405.5644,370.5615,148.1696,222.3919,87.2972,34.8995,190.9541,34.275999999999996,23.1347,69.2789,3.5302,65.7487,62.9289,5.0855,0.0534,0.0529
Jilin,2006,600.0,450.0,647.2,26324.95591715976,310.53,330.34,1343.7,43831.7,52.999089,4.349999,114.2145,58.8043685156448,101.000001,34.5,170.67300743889479,13.168247865835204,84.99999999999999,1.34159451984853,13.0763,13.0763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0763,2.4528,10.6235,12.9853,0.0744,0.0,0.0257
Heilongjiang,2006,542.28,996.75,1506.08,7879.276834319527,212.02,624.48,1409.79,13119.19,32.3083,11.9706,101.6753,17.60063340885164,107.6302,460.3045,152.38326572964817,19.168908531898538,72.12088325211556,1.34159451984853,47.1184,47.1184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.1184,5.5259,41.5925,46.0031,0.907,0.0547,1.2111
Shanghai,2006,5.58,28.26,127.74,2848.6905917159766,0.12,17.93,252.7,4743.14,0.0,0.5709,16.3184,6.363370630874357,6.7550300000000005,22.085812,0.0,31.840490797546007,64.57617728531856,1.34159451984853,38.786,38.786,19.4404,19.3987,0.0,15.4663,1.5284,0.0,0.0,2.4457,19.3456,0.6252,18.7204,11.6021,7.5363,0.0,0.0
Jiangsu,2006,64.3,1186.5,1826.96,37988.8073964497,15.57,657.89,2977.32,63252.3,5.4236,17.9704,218.7074,84.85893904781518,185.54,58.355,348.3365446371227,27.315204669473623,73.45780769282442,1.34159451984853,405.0118,403.0916,119.0755,58.4386,60.6369,36.0158,18.6259,55.9129,1.9202,6.6007,285.9363,32.6902,253.2461,215.5841,57.7384,8.7148,0.1536
Zhejiang,2006,31.37,198.32,1120.3026,12752.213757396448,6.43,134.45,1899.381,21232.75,1.2871,3.6074,129.9445,28.485741041313876,42.0013,25.4797,200.1710730948678,26.830792116028267,68.41413070889938,1.34159451984853,485.3393,481.2206,400.5231,311.9084,88.6147,207.2271,89.734,72.653,4.1187,26.7903,84.8162,9.3108,75.5054,56.7722,13.7212,4.6317,0.1771
Anhui,2006,308.45,819.8,1498.0,32281.624556213013,123.35,929.59,2667.33,53749.7,34.3854,17.5604,226.72305,72.11030296350252,123.5618,12.7955,278.7628698824483,18.890478598091633,85.0,1.34159451984853,186.6663,186.6663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.6663,35.1746,151.4917,148.2157,23.7242,10.6,3.8989999999999996
Fujian,2006,100.21,132.34,1332.586424,10234.335088757394,19.5,104.14,1909.638213,17040.42,2.949,2.26,135.971076,22.86133408791728,44.9181,17.0493,151.23076923076923,21.701555598233146,71.20253201594265,1.34159451984853,600.0951,549.862,528.8478,216.9678,311.88,181.6829,35.2325,246.3648,50.2331,15.3345,71.2473,8.7259,62.5214,60.978,3.615,5.0095,9.6911
Jiangxi,2006,356.22,92.12,1510.93,20413.92624260355,69.66,71.36,2347.5,33989.69,10.7471,1.7125,185.30093,45.60038183535038,43.2503,13.8749,154.2793568762561,23.998038116591925,78.93543343982961,1.34159451984853,180.4855,180.4855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.4855,23.4091,157.0764,160.5511,9.1981,7.2829,4.1264
Shandong,2006,832.72,2918.1,2778.51,90743.94289940827,436.57,3026.24,4641.63,151090.9,81.083,36.639398,380.6847,202.70272343898225,430.5188,215.8,185.72737476235196,12.107234720312997,82.01530496829777,1.34159451984853,745.9075,692.0402,630.9106,257.4098,373.5008,166.9542,50.4666,328.3032,53.8673,31.3193,114.9969,12.8063,102.1906,106.6556,6.6603,1.1119,1.6448
Henan,2006,1496.2,4308.52,4678.71,40136.78162721893,546.98,2105.29,5957.76,66828.73,109.2531,51.1674,470.3141,89.65705793643704,400.8204,147.68,199.7387473033749,24.304205121384705,78.94143100762703,1.34159451984853,61.4314,61.4314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.4314,3.7819,57.6495,59.2945,1.6223,0.1099,3.4534
Hubei,2006,367.64,319.3,2453.7,21654.310295857988,102.42,360.55,3419.5,36054.96,16.1131,6.4538,254.0329,48.37113674935795,124.811,13.8785,157.32376488966997,17.899875190680905,74.28948676707121,1.34159451984853,331.38699999999994,331.38699999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331.38699999999994,42.7126,288.6744,309.5615,15.1457,4.6779,0.5691
Hunan,2006,583.4206,694.08,4379.84,19740.104378698226,121.7,638.94,6242.37,32867.76,18.534,13.0005,449.6257,44.095206695696724,95.2929,7.2749,152.29252259654888,20.346980937177197,72.02804383591487,1.34159451984853,184.6585,184.6585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.6585,16.8509,167.8076,175.8817,3.0345,3.1002,0.4047
Guangdong,2006,363.2093,37.6717,2239.4618,55872.44674556213,44.7,39.7,3634.8237,93029.0,7.3391,0.743,259.5264,124.80719658698891,34.695,12.16644,164.18568232662193,18.71536523929471,71.39999664908095,1.34159451984853,724.0012,719.3100000000002,410.5176,168.56400000000005,241.9536,152.4103,49.7015,189.0739,4.6912,14.6407,313.4836,13.189,300.2946,276.0396,25.4641,7.5275,2.0019
Guangxi,2006,726.5673,263.6812,2612.5081,36109.375739644966,117.1,166.54,3010.3,60123.0,18.5119,4.07,197.35003,80.66068731685317,18.8119,6.2659,158.0862510674637,24.43857331571995,65.55825997408895,1.34159451984853,296.4388,296.4388,176.9508,83.9773,92.9735,53.9461,28.5215,85.3136,0.0,9.1421,119.488,11.9065,107.5815,114.9294,1.5227,2.1267,2.6421
Hainan,2006,138.61,92.95,399.53,5692.053934911242,21.39,67.07,478.14,9477.41,3.052478,1.3855,40.114157,12.714841318357655,2.6136,0.094,142.7058438522674,20.657521991948713,83.89625841803655,1.34159451984853,165.9915,161.6629,138.035,116.5104,21.5246,100.802,20.3314,6.6016,4.3286,5.9714,27.9565,2.4727,25.4838,26.4778,0.1883,0.4859,4.4524
Chongqing,2006,164.94,348.3,1608.29,7404.196775147929,34.78,127.34,1968.3,12328.17,6.3165,4.0059,142.1485,16.53940531176105,36.8837,8.3456,181.61299597469807,31.45830061253337,72.21891988009958,1.34159451984853,22.6129,22.6129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.6129,1.2185,21.3944,22.2685,0.0664,0.175,0.9092
Sichuan,2006,1147.6958,1590.45,5757.0,28533.698017751474,238.17,1477.25,7471.41,47509.31,29.5792,20.9711,541.3037,63.73822993778496,171.6849,62.0428,124.19364319603646,14.196039939075986,72.45000608988131,1.34159451984853,108.2567,108.2567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.2567,7.6143,100.6424,106.5288,0.6029,0.5301,0.8045
Guizhou,2006,814.6,464.1,2195.61,4255.552662721893,72.23,160.27,1526.36,7085.6,13.7866,6.0418,140.786058,9.506002129838743,12.1841,4.0884,190.87082929530666,37.6976352405316,92.23646977122043,1.34159451984853,11.3356,11.3356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.3356,1.5024,9.8332,11.074000000000002,0.2036,0.0,0.10300000000000001
Yunnan,2006,782.4,937.5,2618.2,8310.417603550295,210.33,547.96,2902.51,13837.05,24.1706,11.3695,260.5897,18.563710450870104,20.5442,36.3991,114.91751057861455,20.748777283013357,89.78081040203134,1.34159451984853,29.2411,29.2411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.2411,2.9422,26.2989,28.5172,0.5988,0.0,0.5949
